root,cell,scheme,budget,length,mode,seed,model,checkpoint,primary_mse,generator_grid_mse,generator_reference_mse,bound_violation,energy_monotone,stress_mse,training_seconds,epochs,selected_epoch,privileged
wave1-euler,euler-b4-L4-unroll-s161803-B,euler,4,4,unroll,161803,B,best_rollout,0.005281264742824498,0.023694472161948026,0.026246729427699823,0.0,0.8719308035714286,0.007254162312215555,6.832986939698458,400,400,False
wave1-euler,euler-b4-L4-unroll-s161803-B,euler,4,4,unroll,161803,B,epoch120,0.006608257342358114,0.029211642696781497,0.031655215480156054,0.0,0.8560267857142857,0.009144022623388048,6.832986939698458,400,120,False
wave1-euler,euler-b4-L4-unroll-s271828-A,euler,4,4,unroll,271828,A,final,0.008265862417592224,0.03552599251270294,0.04010594636201858,0.0,0.822265625,0.011692365263713199,7.232731182128191,400,400,False
wave1-euler,euler-b4-L4-unroll-s271828-A,euler,4,4,unroll,271828,A,best_one_step,0.008265862417592224,0.03552599251270294,0.04010594636201858,0.0,0.822265625,0.011692365263713199,7.232731182128191,400,400,False
wave1-euler,euler-b4-L4-unroll-s271828-A,euler,4,4,unroll,271828,A,best_rollout,0.007930216511065485,0.033952303230762475,0.03649837151169777,0.0,0.837890625,0.011103413667252836,7.232731182128191,400,70,False
wave1-euler,euler-b4-L4-unroll-s271828-A,euler,4,4,unroll,271828,A,epoch120,0.008932766569374322,0.03844958543777466,0.042314715683460236,0.0,0.8125,0.012691489374806873,7.232731182128191,400,120,False
wave1-euler,euler-b4-L4-unroll-s271828-B,euler,4,4,unroll,271828,B,final,0.008268353570856299,0.03583256693728249,0.04075538526116871,0.0,0.8208705357142857,0.011686704538810221,7.0782395750284195,400,400,False
wave1-euler,euler-b4-L4-unroll-s271828-B,euler,4,4,unroll,271828,B,best_one_step,0.008268353570856299,0.03583256693728249,0.04075538526116871,0.0,0.8208705357142857,0.011686704538810221,7.0782395750284195,400,400,False
wave1-euler,euler-b4-L4-unroll-s271828-B,euler,4,4,unroll,271828,B,best_rollout,0.008103470057893058,0.03538465193275414,0.03835748203305527,0.0,0.8317522321428572,0.011499242120179878,7.0782395750284195,400,70,False
wave1-euler,euler-b4-L4-unroll-s271828-B,euler,4,4,unroll,271828,B,epoch120,0.009148655609842701,0.039752539723380054,0.04402128426744279,0.0,0.8091517857142857,0.013063762778329518,7.0782395750284195,400,120,False
wave1-euler,euler-b4-L4-unroll-s31415-A,euler,4,4,unroll,31415,A,final,0.00486551885252709,0.021490091457962993,0.02364000678062439,0.0,0.8830915178571429,0.0065919603449102705,7.234284982085228,400,400,False
wave1-euler,euler-b4-L4-unroll-s31415-A,euler,4,4,unroll,31415,A,best_one_step,0.00486551885252709,0.021490091457962993,0.02364000678062439,0.0,0.8830915178571429,0.0065919603449102705,7.234284982085228,400,400,False
